nct_id,entity_source_text,concept_id,concept_name,domain,start_index,end_index,temporal_source_text,days,numeric_source_text,numeric_att_min,numeric_att_max,is_exclusion
NCT04456452,liver abnormality,194984,Disease of liver,Condition,696,713,,0,,-99999,99999,1
NCT04456452,QT prolongation,4008859,Prolonged QT interval,Condition,1319,1334,,0,,-99999,99999,1
NCT04456452,immunosuppressive medication,21603891,IMMUNOSUPPRESSANTS,Drug,772,800,,0,,-99999,99999,1
NCT04456452,N-acetyltryptophan,43013738,N-acetyltryptophan,Drug,1101,1119,A history of,0,,-99999,99999,1
NCT04456452,sodium caprylate,19025825,octanoic acid,Drug,1121,1137,A history of,0,,-99999,99999,1
NCT04456452,liver transplant,4076862,Transplantation of liver,Procedure,696,741,,0,,-99999,99999,1
NCT04456452,COVID-19,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,107,115,,0,,-99999,99999,0
NCT04456452,pregnancy,4299535,Patient currently pregnant,Condition,1158,1167,currently,10000,,-99999,99999,1
NCT04458298,leucocytosis,4190500,Increased blood leukocyte number,Condition,602,614,,0,>12*109 per liter (/L),12,109,0
NCT04458298,tachycardia,444070,Tachycardia,Condition,542,553,,0,>90 beats/minute,90,99999,0
NCT04458298,tachypnea,317376,Tachypnea,Condition,572,581,,0,>20 breaths/minute,20,99999,0
NCT04458298,Acute respiratory distress syndrome (ARDS),4195694,Acute respiratory distress syndrome,Condition,401,443,,0,,-99999,99999,0
NCT04458298,fever,437663,Fever,Condition,498,503,,0,greater than (>) 38.0 degree celsius,-99999,99999,0
NCT04458298,Hypoxemia,437390,Hypoxemia,Condition,294,303,,0,,-99999,99999,0
NCT04458298,respiratory infection,4193169,Viral respiratory infection,Condition,205,226,,0,,-99999,99999,0
NCT04458298,bi-level positive airway pressure,4138614,BiPAP oxygen nasal cannula,Device,1116,1149,at screening,0,,-99999,99999,0
NCT04458298,continuous positive airway pressure,2616666,Continuous positive airway pressure (cpap) device,Device,1077,1112,at screening,0,,-99999,99999,0
NCT04458298,laboratory test for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2),4161294,PCR test for SARS,Measurement,121,201,,0,Positive,-99999,99999,0
NCT04458298,Acute left ventricular failure,4108245,Acute left ventricular failure,Condition,1193,1223,,0,,-99999,99999,1
NCT04458298,chronic obstructive pulmonary disease,255573,Chronic obstructive lung disease,Condition,917,954,at screening,0,,-99999,99999,1
NCT04458298,chronic renal failure,198185,Chronic renal failure,Condition,1357,1378,at screening,0,,-99999,99999,1
NCT04458298,myocardial infarction,4329847,Myocardial infarction,Condition,1227,1248,,0,,-99999,99999,1
NCT04458298,mechanical ventilation,4230167,Artificial respiration,Procedure,998,1020,,0,,-99999,99999,1
NCT04458298,leucopoenia,4170270,Decreased blood leukocyte number,Condition,641,652,,0,<4 *109/L,4,109,0
NCT04458298,extracorporeal membrane oxygenation (ECMO) therapy,4052536,Extracorporeal membrane oxygenation,Procedure,1269,1319,at screening,0,,-99999,99999,1
NCT04458298,home oxygen therapy,4140455,Home oxygen therapy,Procedure,975,994,,0,,-99999,99999,1
NCT04458298,tracheotomy,4168133,Incision of trachea,Procedure,1053,1064,,0,,-99999,99999,1
NCT04458298,noninvasive ventilation,4177224,Noninvasive ventilation,Procedure,1022,1045,,0,,-99999,99999,1
NCT04458298,renal dialysis therapy,4146536,Renal dialysis,Procedure,1330,1352,at screening,0,,-99999,99999,1
NCT04458298,estimated glomerular filtration rate,44806420,Estimation of glomerular filtration rate,Measurement,689,725,at screening,0,greater than or equal to (>=) 45 milliliter per minute per 1.73 meter square (mL/min/1.73 m^2),-99999,99999,0
NCT04458298,Body mass index (BMI),44783982,Measurement of body mass index,Measurement,25,46,at screening,0,less than or equal to (<=) 35 kilogram per meter square (kg/m^2),-99999,99999,0
NCT04458298,saturation of peripheral oxygen (SpO2),4096101,Measurement of oxygen saturation at periphery,Measurement,315,353,,0,less than (<) 95 percent (%),-99999,99999,0
NCT04458363,anaphylaxis to blood products,4193788,Anaphylactic transfusion reaction,Condition,908,937,history of,0,,-99999,99999,1
NCT04458363,anaphylaxis to blood products,4193788,Anaphylactic transfusion reaction,Condition,438,467,history of,0,,-99999,99999,1
NCT04458363,Contraindication to transfusion,440603,Blood transfusion reaction,Condition,370,401,history of,0,,-99999,99999,1
NCT04458363,Contraindication to transfusion,440603,Blood transfusion reaction,Condition,840,871,history of,0,,-99999,99999,1
NCT04458363,volume overload,36684850,Cardiac volume overload,Condition,410,425,history of,0,,-99999,99999,1
NCT04458363,volume overload,36684850,Cardiac volume overload,Condition,880,895,history of,0,,-99999,99999,1
NCT04458363,SARS-CoV-2 infection,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,47,67,,0,,-99999,99999,0
NCT04458363,COVID-19 disease,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,512,528,,0,,-99999,99999,1
NCT04458363,Pregnancy,4299535,Patient currently pregnant,Condition,283,292,,0,,-99999,99999,1
NCT04458363,Pregnancy,4299535,Patient currently pregnant,Condition,753,762,,0,,-99999,99999,1
NCT04458363,immunocompromised,4153516,Patient immunocompromised,Condition,628,645,,0,,-99999,99999,1
NCT04458948,oxygen saturation,4310328,Blood oxygen saturation,Measurement,212,229,,0,less than 94%,-99999,94,0
NCT04458948,PaO2/FIO2,4233883,Ratio of arterial oxygen tension to inspired oxygen fraction,Measurement,325,334,,0,<150,-99999,150,0
NCT04458948,HR,45876226,Heart rate,Measurement,302,304,,0,>125 per minute,125,99999,0
NCT04458948,respiratory rate,4313591,Respiratory rate,Measurement,266,282,,0,>24 per minute,24,99999,0
NCT04458948,Cordarone,19047290,Cordarone,Drug,2244,2253,,0,,-99999,99999,1
NCT04458948,Weight,3025315,Body weight,Measurement,2137,2143,,0,<40 kg,-99999,40,1
NCT04458948,QTc,3026258,Q-T interval corrected,Measurement,1860,1863,,0,>450,450,99999,1
NCT04458948,QTc,3026258,Q-T interval corrected,Measurement,1860,1863,,0,>470,470,99999,1
NCT04458948,chronic kidney disease,46271022,Chronic kidney disease,Condition,2023,2045,,0,stage 4,4,99999,1
NCT04458948,allergy to study drugs,439224,Allergy to drug,Condition,1733,1755,,0,,-99999,99999,1
NCT04458948,Glucose-6-phosphate dehydrogenase (G6PD) deficiency,4269764,Glucose-6-phosphate dehydrogenase deficiency anemia,Condition,2083,2134,,0,,-99999,99999,1
NCT04458948,QTc prolongation,4008859,Prolonged QT interval,Condition,1832,1848,,0,,-99999,99999,1
NCT04458948,retinopathy,378416,Retinal disorder,Condition,1815,1826,,0,,-99999,99999,1
NCT04458948,Digitek,1326303,Digoxin,Drug,2283,2290,,0,,-99999,99999,1
NCT04458948,amiodarone,1309944,Amiodarone,Drug,2233,2243,,0,,-99999,99999,1
NCT04458948,cardiac medicines,21601238,CARDIAC THERAPY,Drug,2189,2206,,0,,-99999,99999,1
NCT04458948,digoxin,1326303,Digoxin,Drug,2265,2272,,0,,-99999,99999,1
NCT04458948,Digox,1326303,Digoxin,Drug,2276,2281,,0,,-99999,99999,1
NCT04458948,flecainade,1354860,Flecainide,Drug,2211,2221,,0,,-99999,99999,1
NCT04458948,hydrocholoroquine,1777087,Hydroxychloroquine,Drug,2168,2185,,0,,-99999,99999,1
NCT04458948,Lanoxin,19044695,Lanoxin,Drug,2292,2299,,0,,-99999,99999,1
NCT04458948,Pacerone,19076396,Pacerone,Drug,2255,2263,,0,,-99999,99999,1
NCT04458948,Procan,1351461,Procainamide,Drug,2317,2323,,0,,-99999,99999,1
NCT04458948,Procanbid,1351461,Procainamide,Drug,2324,2333,,0,,-99999,99999,1
NCT04458948,procainamide,1351461,Procainamide,Drug,2301,2313,,0,,-99999,99999,1
NCT04458948,propafenone,1353256,Propafenone,Drug,2335,2346,,0,,-99999,99999,1
NCT04458948,Rythmal,1353256,Propafenone,Drug,2348,2355,,0,,-99999,99999,1
NCT04458948,Tambocor,36230513,Tambocor Pill,Drug,2223,2231,,0,,-99999,99999,1
NCT04458948,dialysis,4032243,Dialysis procedure,Procedure,2073,2081,,0,,-99999,99999,1
NCT04458948,lower respiratory infection with SARSCo2,37310285,Pneumonia caused by 2019 novel coronavirus,Condition,55,95,,0,,-99999,99999,0
NCT04458948,RT-PCR in nasopharyngeal sample,37310255,Detection of 2019 novel coronavirus using polymerase chain reaction technique,Measurement,121,152,,0,positive,-99999,99999,0
NCT04459702,cough,254761,Cough,Condition,992,997,,0,,-99999,99999,1
NCT04459702,weight,3025315,Body weight,Measurement,1309,1315,Currently taking,10000,< 110lb,-99999,110,1
NCT04459702,temperature,3020891,Body temperature,Measurement,938,949,,0,> 38 degrees,38,99999,1
NCT04459702,QT,3026258,Q-T interval corrected,Measurement,1653,1655,Currently taking,10000,>500msec,500,99999,1
NCT04459702,Alcoholism,4218106,Alcoholism,Condition,1527,1537,Currently taking,10000,,-99999,99999,1
NCT04459702,contraindications for treatment with hydroxychloroquine,4171296,Allergy to hydroxychloroquine,Condition,1406,1461,Currently taking,10000,,-99999,99999,1
NCT04459702,drug allergy to any of the investigational medications,9999,Allergy to study medication,Condition,1005,1059,Currently taking,10000,,-99999,99999,1
NCT04459702,Anemia,439777,Anemia,Condition,1508,1514,Currently taking,10000,,-99999,99999,1
NCT04459702,Liver disease,194984,Disease of liver,Condition,1618,1631,Currently taking,10000,,-99999,99999,1
NCT04459702,Maculopathy,4208223,Disorder of macula of retina,Condition,1582,1593,Currently taking,10000,,-99999,99999,1
NCT04459702,Skeletal muscle disorders,72618,Disorder of skeletal muscle,Condition,1556,1581,Currently taking,10000,,-99999,99999,1
NCT04459702,shortness of breath,312437,Dyspnea,Condition,917,936,,0,,-99999,99999,1
NCT04459702,Abnormal EKG,320536,Electrocardiogram abnormal,Condition,1748,1760,Currently taking,10000,,-99999,99999,1
NCT04459702,fevers,437663,Fever,Condition,1833,1839,prior to developing COVID-19,0,,-99999,99999,1
NCT04459702,Known G6PD deficiency,4269764,Glucose-6-phosphate dehydrogenase deficiency anemia,Condition,1476,1497,Currently taking,10000,,-99999,99999,1
NCT04459702,Anemia from G6PD deficiencies,4269764,Glucose-6-phosphate dehydrogenase deficiency anemia,Condition,1698,1747,,0,,-99999,99999,1
NCT04459702,Anemia from pyruvate kinase deficiencies,4254249,HNSHA due to pyruvate kinase deficiency,Condition,1698,1747,,0,,-99999,99999,1
NCT04459702,Hypoglycemia,24609,Hypoglycemia,Condition,1463,1475,Currently taking,10000,,-99999,99999,1
NCT04459702,jaundice,137977,Jaundice,Condition,1816,1824,prior to developing COVID-19,0,,-99999,99999,1
NCT04459702,Myasthenia gravis,76685,Myasthenia gravis,Condition,1538,1555,Currently taking,10000,,-99999,99999,1
NCT04459702,Neutropenia,320073,Neutropenia,Condition,1515,1526,Currently taking,10000,,-99999,99999,1
NCT04459702,pleuritic pain,4330445,Pleuritic pain,Condition,964,978,,0,,-99999,99999,1
NCT04459702,pneumonia,255848,Pneumonia,Condition,873,882,,0,,-99999,99999,1
NCT04459702,porphyria,4305376,Porphyria,Condition,1325,1334,Currently taking,10000,,-99999,99999,1
NCT04459702,Porphyria,4305376,Porphyria,Condition,1498,1507,Currently taking,10000,,-99999,99999,1
NCT04459702,QT prolongation,4008859,Prolonged QT interval,Condition,1766,1781,Currently taking,10000,,-99999,99999,1
NCT04459702,Psoriasis,140168,Psoriasis,Condition,1632,1641,Currently taking,10000,,-99999,99999,1
NCT04459702,respiratory distress,4158346,Respiratory distress,Condition,884,904,,0,,-99999,99999,1
NCT04459702,retinal disease,378416,Retinal disorder,Condition,1347,1362,Currently taking,10000,,-99999,99999,1
NCT04459702,tachypnea,317376,Tachypnea,Condition,906,915,,0,,-99999,99999,1
NCT04459702,torsades de pointes,4135823,Torsades de pointes,Condition,1676,1695,Currently taking,10000,,-99999,99999,1
NCT04459702,anti-epileptic medication,21604390,ANTIEPILEPTICS,Drug,1948,1973,Currently taking,10000,,-99999,99999,1
NCT04459702,antiviral medications,21603126,Antivirals for Systemic Use,Drug,1193,1214,Currently taking,10000,,-99999,99999,1
NCT04459702,drug that affects the QT interval,9999,Drugs that are known to prolong QT interval,Drug,1999,2043,Currently taking,10000,,-99999,99999,1
NCT04459702,medication with known drug interactions with investigational medications,9999,Drugs with known drug interactions with investigational drug,Drug,1077,1149,Currently taking,10000,,-99999,99999,1
NCT04459702,test for COVID-19 by RT-PCR,37310255,Detection of 2019 novel coronavirus using polymerase chain reaction technique,Measurement,242,269,Currently taking,10000,Positive,-99999,99999,0
NCT04459702,test for COVID-19 by RT-PCR,37310255,Detection of 2019 novel coronavirus using polymerase chain reaction technique,Measurement,791,818,Currently taking,10000,Negative,-99999,99999,1
NCT04459702,Pregnant,4299535,Patient currently pregnant,Condition,1278,1286,,0,,-99999,99999,1
NCT04460027,medication-assisted treatment,4088217,Administration of medication,Procedure,518,547,within the past year,-2020,,-99999,99999,0
NCT04460027,alcohol use,4074035,Current drinker,Condition,473,484,within the past year,-2020,,-99999,99999,1
NCT04460027,drug use,4323272,Narcotic drug user,Condition,468,484,within the past year,-2020,,-99999,99999,1
NCT04460027,opioid misuse,438130,Opioid abuse,Condition,496,509,within the past year,-2020,,-99999,99999,1
NCT04460027,Opioid overdose,4299094,Opioid intoxication,Condition,585,600,within the past year,-2020,,-99999,99999,1
NCT04460027,Suicide attempt,4219484,Suicide attempt,Condition,548,563,within the past year,-2020,,-99999,99999,1
NCT04460027,Pregnancy,4299535,Patient currently pregnant,Condition,346,355,within the past year,-2020,,-99999,99999,1
NCT04460664,COPD,255573,Chronic obstructive lung disease,Condition,255,259,,0,,-99999,99999,0
NCT04460664,CAD,45510045,Coronary artery disease,Condition,261,264,,0,,-99999,99999,0
NCT04460664,diabetes,201820,Diabetes mellitus,Condition,245,253,,0,,-99999,99999,0
NCT04460664,morbid obesity,434005,Morbid obesity,Condition,229,243,,0,,-99999,99999,0
NCT04460664,COVID-19,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,76,84,,0,,-99999,99999,0
NCT04460664,pregnant,4299535,Patient currently pregnant,Condition,445,453,,0,,-99999,99999,1
NCT04460677,ASD,439776,Autism spectrum disorder,Condition,85,88,,0,,-99999,99999,0
NCT04460677,ASD,439776,Autism spectrum disorder,Condition,345,348,,0,,-99999,99999,0
NCT04460677,verbal IQ,4133653,Verbal rating scale,Measurement,139,148,,0,above 70,70,99999,0
NCT04460677,verbal IQ,4133653,Verbal rating scale,Measurement,1127,1136,,0,below 70,-99999,70,1
NCT04460690,hearing impairments,377889,Hearing loss,Condition,298,317,,0,,-99999,99999,1
NCT04460690,visual impairments,4265433,Visual impairment,Condition,288,317,,0,,-99999,99999,1
NCT04461353,FEV1,3024653,FEV1,Measurement,820,824,History of,0,>80% of predicted,80,99999,0
NCT04461353,Serum Magnesium level,4243005,Magnesium measurement,Measurement,2081,2102,History of,0,1.5 mg/dL,1.5,99999,0
NCT04461353,Pulse oximetry 02 saturation,4098046,Pulse oximetry,Measurement,888,916,History of,0,95%,95,99999,0
NCT04461353,corrected QT (QTc) interval,3026258,Q-T interval corrected,Measurement,589,616,History of,0,450 ms,450,99999,0
NCT04461353,Serum Calcium,4154490,Serum calcium measurement,Measurement,2118,2131,History of,0,8.5 mg/dL,8.5,99999,0
NCT04461353,Serum Potassium level,4154489,Serum potassium measurement,Measurement,2048,2069,History of,0,3.5 mEq/L,3.5,99999,0
NCT04461353,12-lead ECG,4145308,12 lead ECG,Procedure,570,581,History of,0,,-99999,99999,0
NCT04461353,nasopharyngeal swab tested with the ID NOW COVID-19 assay (Abbot),4122259,Nasopharyngeal swab,Procedure,1038,1103,,0,,-99999,99999,0
NCT04461353,body mass index [BMI],44783982,Measurement of body mass index,Measurement,5579,5600,,0,35 kg/m2,35,99999,1
NCT04461353,hypersensitivity to primaquine,9999,Allergy to study medication,Condition,5178,5259,history of,0,,-99999,99999,1
NCT04461353,Fever,437663,Fever,Condition,2277,2282,in the 14 days preceding the study visit,14,>101.4 F,101.4,99999,1
NCT04461353,hypersensitivity to chloroquine,4164847,Allergy to chloroquine,Condition,5178,5247,history of,0,,-99999,99999,1
NCT04461353,hypersensitivity to hydroxychloroquine,4171296,Allergy to hydroxychloroquine,Condition,5178,5234,history of,0,,-99999,99999,1
NCT04461353,contraindication to oral hydroxychloroquine,4171296,Allergy to hydroxychloroquine,Condition,5349,5392,history of,0,,-99999,99999,1
NCT04461353,hypersensitivity to quinine,4164848,Allergy to quinine,Condition,5178,5268,history of,0,,-99999,99999,1
NCT04461353,hypersensitivity to quinolines,4169307,Allergy to substance,Condition,5178,5208,history of,0,,-99999,99999,1
NCT04461353,asthma,317009,Asthma,Condition,2509,2515,history of,0,,-99999,99999,1
NCT04461353,bronchospasm,256717,Bronchospasm,Condition,4599,4611,History of,0,,-99999,99999,1
NCT04461353,chronic lung disease,4186898,Chronic lung disease,Condition,2458,2478,history of,0,,-99999,99999,1
NCT04461353,chronic obstructive lung disease.,255573,Chronic obstructive lung disease,Condition,2519,2552,history of,0,,-99999,99999,1
NCT04461353,hepatitis A infection,4048593,Congenital hepatitis A infection,Condition,4556,4586,,0,,-99999,99999,1
NCT04461353,cough,254761,Cough,Condition,2404,2409,in the 14 days preceding the study visit,14,,-99999,99999,1
NCT04461353,respiratory illness,257907,Disorder of lung,Condition,4205,4224,history,0,,-99999,99999,1
NCT04461353,respiratory illness,257907,Disorder of lung,Condition,4083,4102,history,0,,-99999,99999,1
NCT04461353,macular disease,4208223,Disorder of macula of retina,Condition,5432,5447,,0,,-99999,99999,1
NCT04461353,shortness of breath,312437,Dyspnea,Condition,2346,2365,in the 14 days preceding the study visit,14,,-99999,99999,1
NCT04461353,fatigue,4223659,Fatigue,Condition,2424,2431,in the 14 days preceding the study visit,14,,-99999,99999,1
NCT04461353,gastrointestinal distress,40757665,Gastrointestinal,Condition,2367,2392,in the 14 days preceding the study visit,14,,-99999,99999,1
NCT04461353,glucose-6-phosphate dehydrogenase (G6PD) deficiency,4269764,Glucose-6-phosphate dehydrogenase deficiency anemia,Condition,5290,5341,history of,0,,-99999,99999,1
NCT04461353,headache,378253,Headache,Condition,2411,2419,in the 14 days preceding the study visit,14,,-99999,99999,1
NCT04461353,human immunodeficiency virus (HIV) infection,4149958,HIV status,Condition,4496,4540,History of,0,,-99999,99999,1
NCT04461353,long QT Syndrome,314664,Long QT syndrome,Condition,5462,5478,History of,0,,-99999,99999,1
NCT04461353,nasal congestion,4195085,Nasal congestion,Condition,2306,2322,in the 14 days preceding the study visit,14,,-99999,99999,1
NCT04461353,post-nasal discharge,4276172,Nasal discharge,Condition,2324,2344,in the 14 days preceding the study visit,14,,-99999,99999,1
NCT04461353,sore throat,259153,Pain in throat,Condition,2293,2304,in the 14 days preceding the study visit,14,,-99999,99999,1
NCT04461353,retinopathy,378416,Retinal disorder,Condition,5400,5411,,0,,-99999,99999,1
NCT04461353,Severe obesity,37018860,Severe obesity,Condition,5563,5577,,0,,-99999,99999,1
NCT04461353,Smoking of non-tobacco substances,45525693,Smoker,Condition,5480,5524,within the last 6 months,180,,-99999,99999,1
NCT04461353,fundus disease,40384776,Stargardt disease,Condition,5413,5427,,0,,-99999,99999,1
NCT04461353,Smoking of tobacco,45464986,Tobacco consumption,Condition,5480,5498,within the last 6 months,180,,-99999,99999,1
NCT04461353,hepatitis B infection,4281232,Type B viral hepatitis,Condition,4556,4586,,0,,-99999,99999,1
NCT04461353,vaping,37311286,Vaping,Condition,5529,5535,within the last 6 months,180,,-99999,99999,1
NCT04461353,hepatitis C infection,197494,Viral hepatitis C,Condition,4556,4586,,0,,-99999,99999,1
NCT04461353,wheezing,314754,Wheezing,Condition,2394,2402,in the 14 days preceding the study visit,14,,-99999,99999,1
NCT04461353,drugs for seasonal allergies,21603326,Adrenergics and other drugs for obstructive airway diseases,Drug,2598,2626,in the 2 weeks prior to Day 1,1,,-99999,99999,1
NCT04461353,diet aid,36221580,Diet Aid Pill,Drug,4998,5006,within 7 days prior to dosing,7,,-99999,99999,1
NCT04461353,inhaled (oral/nasal) drugs,2718654,Drug administered through a metered dose inhaler,Drug,2634,2660,in the 2 weeks prior to Day 1,1,,-99999,99999,1
NCT04461353,hormone supplement,40310108,Hormone therapy,Drug,5008,5026,within 7 days prior to dosing,7,,-99999,99999,1
NCT04461353,OTC product,4212832,Over the counter products,Drug,4969,4980,within 7 days prior to dosing,7,,-99999,99999,1
NCT04461353,herbal product,36230619,Sucrets Herbal Oral Product,Drug,4982,4996,within 7 days prior to dosing,7,,-99999,99999,1
NCT04461353,RNA-based test result,37310255,Detection of 2019 novel coronavirus using polymerase chain reaction technique,Measurement,1119,1140,,0,negative,-99999,99999,0
NCT04461353,test result for COVID-19,37310255,Detection of 2019 novel coronavirus using polymerase chain reaction technique,Measurement,944,968,History of,0,Negative,-99999,99999,0
NCT04461353,SARS-CoV-2 infection,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,3808,3828,History of,0,,-99999,99999,1
NCT04461353,FEV1/FVC ratio,4090331,Forced expired volume in one second/forced vital capacity ratio,Measurement,725,739,History of,0,Normal,-99999,99999,0
NCT04462848,chronic respiratory failure,314971,Chronic respiratory failure,Condition,417,444,at the time of consent,10000,,-99999,99999,0
NCT04462848,congenital heart disease,312723,Congenital heart disease,Condition,372,396,,0,,-99999,99999,0
NCT04462848,cardiac disease,134057,Disorder of cardiovascular system,Condition,350,365,,0,,-99999,99999,0
NCT04462848,lung disease,257907,Disorder of lung,Condition,399,411,,0,,-99999,99999,0
NCT04462848,immunocompromised,4153516,Patient immunocompromised,Condition,303,320,,0,,-99999,99999,0
NCT04462848,anaphylaxis to transfusion of blood products,4237543,Allergic transfusion reaction,Condition,1488,1533,History of,0,,-99999,99999,1
NCT04462848,reactions to transfusion of blood products,440603,Blood transfusion reaction,Condition,1472,1533,History of,0,,-99999,99999,1
NCT04462848,tested for COVID-19,37310255,Detection of 2019 novel coronavirus using polymerase chain reaction technique,Measurement,575,603,,0,positive,-99999,99999,0
NCT04462848,SARS-CoV-2 infection,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,488,508,,0,,-99999,99999,0
NCT04462848,SARS-CoV-2 (nasopharyngeal or oropharyngeal swab),37310255,Detection of 2019 novel coronavirus using polymerase chain reaction technique,Measurement,1165,1214,at the time of consent,10000,Negative,-99999,99999,0
NCT04462848,pregnant,4299535,Patient currently pregnant,Condition,1303,1311,at the time of consent,10000,,-99999,99999,1
NCT04463004,serum inflammatory marker (CRP,4208414,C-reactive protein measurement,Measurement,411,441,within 4 weeks,28,> 5 mg/dL,5,99999,0
NCT04463004,SpO2,4310328,Blood oxygen saturation,Measurement,351,355,,0,<92%,-99999,92,0
NCT04463004,fever,437663,Fever,Condition,242,247,within 24-48 hours,-416,,-99999,99999,0
NCT04463004,Hypoxia,4306572,Hypoxia,Condition,333,340,,0,,-99999,99999,0
NCT04463004,anti-pyretic use,21604303,Other analgesics and antipyretics,Drug,298,314,within 24-48 hours,-416,,-99999,99999,0
NCT04463004,supplemental oxygen,4239130,Oxygen therapy,Procedure,380,399,,0,,-99999,99999,0
NCT04463004,systemic immune-modulating drugs,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,Drug,1017,1049,within 4 weeks,28,,-99999,99999,1
NCT04463004,hypersensitivity to mavrilimumab or any of its excipients,9999,Allergy to mavrilimumab,Condition,2821,2878,within 4 weeks,28,,-99999,99999,1
NCT04463004,LVEF,3027172,Left ventricular Ejection fraction,Measurement,1367,1371,,0,<35%,-99999,35,1
NCT04463004,absolute neutrophil count,4148615,Neutrophil count,Measurement,850,875,,0,"<1,500/mm3",-99999,1500,1
NCT04463004,corticosteroid use,21605200,Corticosteroids,Drug,2456,2474,within 4 weeks,28,> 10 mg/day,10,99999,1
NCT04463004,systemic fungal infection,4163425,Systemic mycosis,Condition,1634,1672,,0,,-99999,99999,1
NCT04463004,systemic bacterial infection,432545,Bacterial infectious disease,Condition,1634,1672,,0,,-99999,99999,1
NCT04463004,chronic liver disease,4212540,Chronic liver disease,Condition,1776,1797,within 4 weeks,28,,-99999,99999,1
NCT04463004,COPD,255573,Chronic obstructive lung disease,Condition,1213,1217,,0,,-99999,99999,1
NCT04463004,obstructive lung disease,255573,Chronic obstructive lung disease,Condition,1255,1279,,0,,-99999,99999,1
NCT04463004,pulmonary disease,257907,Disorder of lung,Condition,1163,1180,,0,,-99999,99999,1
NCT04463004,end-stage renal disease,193782,End-stage renal disease,Condition,1834,1857,within 4 weeks,28,,-99999,99999,1
NCT04463004,immunodeficiency,433740,Immunodeficiency disorder,Condition,795,811,within 4 weeks,28,,-99999,99999,1
NCT04463004,systemic autoimmune or autoinflammatory disease(s),4181188,Inflammatory disorder of immune system,Condition,956,1006,within 4 weeks,28,,-99999,99999,1
NCT04463004,Influenza,4266367,Influenza,Condition,1727,1736,,0,,-99999,99999,1
NCT04463004,latent TB,1554062,Latent tuberculosis,Condition,1423,1432,history of,0,,-99999,99999,1
NCT04463004,left ventricular systolic dysfunction,4047088,Left ventricular systolic dysfunction,Condition,1323,1360,,0,,-99999,99999,1
NCT04463004,myeloproliferative disorder,4175485,Myeloproliferative disorder,Condition,1061,1088,History of,0,,-99999,99999,1
NCT04463004,malignancy,4030314,Neoplasm,Condition,1099,1109,History of,0,,-99999,99999,1
NCT04463004,Neutropenia,320073,Neutropenia,Condition,837,848,,0,,-99999,99999,1
NCT04463004,portal hypertension,192680,Portal hypertension,Condition,1803,1822,within 4 weeks,28,,-99999,99999,1
NCT04463004,restrictive lung disease,4266931,Restrictive lung disease,Condition,1243,1279,,0,,-99999,99999,1
NCT04463004,steroid dependent asthma,46273635,Steroid dependent asthma,Condition,1187,1211,,0,,-99999,99999,1
NCT04463004,tuberculosis (TB),434557,Tuberculosis,Condition,1404,1421,history of,0,,-99999,99999,1
NCT04463004,TB,434557,Tuberculosis,Condition,1469,1471,history of,0,,-99999,99999,1
NCT04463004,Hepatitis B,4281232,Type B viral hepatitis,Condition,1591,1602,History of,0,,-99999,99999,1
NCT04463004,viral infection,440029,Viral disease,Condition,1685,1700,,0,,-99999,99999,1
NCT04463004,viral hepatitis,4291005,Viral hepatitis,Condition,1569,1584,History of,0,,-99999,99999,1
NCT04463004,Hepatitis C,197494,Viral hepatitis C,Condition,1591,1607,History of,0,,-99999,99999,1
NCT04463004,abatacept,1186087,abatacept,Drug,2136,2145,"within 8 weeks (or 5 half-lives, whichever is longer)",56,,-99999,99999,1
NCT04463004,alkylating agents,21601388,ALKYLATING AGENTS,Drug,2217,2234,within 4 weeks,28,,-99999,99999,1
NCT04463004,anakinra,1114375,anakinra,Drug,2070,2078,"within 8 weeks (or 5 half-lives, whichever is longer)",56,,-99999,99999,1
NCT04463004,azathioprine,19014878,Azathioprine,Drug,2283,2295,within 4 weeks,28,,-99999,99999,1
NCT04463004,cyclophosphamide,1310317,Cyclophosphamide,Drug,2297,2313,within 4 weeks,28,,-99999,99999,1
NCT04463004,cyclosporine A,19010482,Cyclosporine,Drug,2267,2281,within 4 weeks,28,,-99999,99999,1
NCT04463004,anti-Interleukin [IL]-6 receptor,44815548,Interleukin 6 Receptor Antagonists,Drug,2080,2112,"within 8 weeks (or 5 half-lives, whichever is longer)",56,,-99999,99999,1
NCT04463004,cell-depleting biological therapies,21603754,Monoclonal antibodies,Drug,1919,1954,within 12 months,365,,-99999,99999,1
NCT04463004,anti-CD20,21603754,Monoclonal antibodies,Drug,1962,1971,within 12 months,365,,-99999,99999,1
NCT04463004,mycophenolate mofetil (MMF),19003999,Mycophenolate mofetil,Drug,2318,2345,within 4 weeks,28,,-99999,99999,1
NCT04463004,tocilizumab,40171288,tocilizumab,Drug,2119,2130,"within 8 weeks (or 5 half-lives, whichever is longer)",56,,-99999,99999,1
